Iteration,Individual,0,1,2
132,2,6.0,2.9,0.0
132,3,3.7,6.9,0.0
132,4,4.6,9.1,0.0
132,5,4.1,17.6,0.0
132,6,6.1,8.9,0.0
132,7,2.8,4.0,0.0
132,8,18.1,8.8,0.0
132,9,16.8,16.6,0.0
132,10,0.8,3.4,0.0
132,11,2.0,8.4,0.0
132,12,10.7,9.0,0.0
132,13,9.7,16.5,0.0
132,14,13.8,16.5,0.0
132,15,5.6,15.8,0.0
132,16,9.0,18.2,0.0
132,17,5.8,2.6,0.0
132,18,13.9,9.1,0.0
132,19,9.8,1.1,0.0
132,20,3.0,11.8,0.0
133,1,8.3,14.4,0.0
133,2,6.0,2.9,0.0
133,3,3.7,6.9,0.0
133,4,4.7,8.9,0.0
133,5,4.1,17.6,0.0
133,6,6.1,8.9,0.0
133,7,2.8,4.0,0.0
133,8,18.1,8.8,0.0
133,9,16.8,16.6,0.0
133,10,0.8,3.4,0.0
133,11,2.0,8.4,0.0
133,12,10.7,9.0,0.0
133,13,9.7,16.5,0.0
133,14,13.8,16.5,0.0
133,15,5.6,15.8,0.0
133,16,9.0,18.2,0.0
133,17,5.8,2.6,0.0
133,18,13.9,9.1,0.0
133,19,9.8,1.1,0.0
133,20,3.0,11.8,0.0
134,1,8.3,14.4,0.0
134,2,6.0,2.9,0.0
134,3,3.7,6.9,0.0
134,4,4.7,8.9,0.0
134,5,4.1,17.6,0.0
134,6,6.1,8.9,0.0
134,7,2.8,4.0,0.0
134,8,18.1,8.8,0.0
134,9,16.8,16.6,0.0
134,10,0.8,3.4,0.0
134,11,2.0,8.4,0.0
134,12,10.7,9.0,0.0
134,13,9.7,16.5,0.0
134,14,13.8,16.5,0.0
134,15,5.6,15.8,0.0
134,16,9.0,18.2,0.0
134,17,5.8,2.6,0.0
134,18,13.9,9.1,0.0
134,19,9.8,1.1,0.0
134,20,3.0,11.8,0.0
135,1,8.3,14.4,0.0
135,2,6.0,2.9,0.0
135,3,3.7,6.9,0.0
135,4,4.6,8.9,0.0
135,5,4.1,17.6,0.0
135,6,5.5,8.9,0.0
135,7,2.8,4.0,0.0
135,8,18.1,8.8,0.0
135,9,16.8,16.6,0.0
135,10,0.8,3.4,0.0
135,11,2.0,8.4,0.0
135,12,10.7,9.0,0.0
135,13,9.7,16.5,0.0
135,14,13.8,16.5,0.0
135,15,5.6,15.8,0.0
135,16,9.0,18.2,0.0
135,17,5.8,2.6,0.0
135,18,13.9,9.1,0.0
135,19,9.8,1.1,0.0
135,20,3.0,11.8,0.0
136,1,8.3,14.4,0.0
136,2,6.0,2.9,0.0
136,3,3.7,6.9,0.0
136,4,4.6,8.9,0.0
136,5,4.1,17.6,0.0
136,6,5.2,9.0,0.0
136,7,2.8,4.0,0.0
136,8,18.1,8.8,0.0
136,9,16.8,16.6,0.0
136,10,0.8,3.4,0.0
136,11,2.0,8.4,0.0
136,12,10.7,9.0,0.0
136,13,9.7,16.5,0.0
136,14,13.8,16.5,0.0
136,15,5.6,15.8,0.0
136,16,9.0,18.2,0.0
136,17,5.8,2.6,0.0
136,18,13.9,9.1,0.0
136,19,9.8,1.1,0.0
136,20,3.0,11.8,0.0
137,1,8.3,14.4,0.0
137,2,6.0,2.9,0.0
137,3,3.7,6.9,0.0
137,4,4.6,8.9,0.0
137,5,4.1,17.6,0.0
137,6,5.2,9.0,0.0
137,7,2.8,4.0,0.0
137,8,18.1,8.8,0.0
137,9,16.8,16.6,0.0
137,10,0.8,3.4,0.0
137,11,2.0,8.4,0.0
137,12,10.7,9.0,0.0
137,13,9.7,16.5,0.0
137,14,13.8,16.5,0.0
137,15,5.6,15.8,0.0
137,16,9.0,18.2,0.0
137,17,5.8,2.6,0.0
137,18,13.9,9.1,0.0
137,19,9.8,1.1,0.0
137,20,3.0,11.8,0.0
138,1,8.3,14.4,0.0
138,2,6.0,2.9,0.0
138,3,3.7,6.9,0.0
138,4,4.6,8.9,0.0
138,5,4.1,17.6,0.0
138,6,5.2,9.0,0.0
138,7,2.8,4.0,0.0
138,8,18.1,8.8,0.0
138,9,16.8,16.6,0.0
138,10,0.8,3.4,0.0
138,11,2.0,8.4,0.0
138,12,10.7,9.0,0.0
138,13,9.7,16.5,0.0
138,14,13.8,16.5,0.0
138,15,5.6,15.8,0.0
138,16,9.0,18.2,0.0
138,17,5.8,2.6,0.0
138,18,13.9,9.1,0.0
138,19,9.8,1.1,0.0
138,20,3.0,11.8,0.0
139,1,8.3,14.4,0.0
139,2,6.0,2.9,0.0
139,3,3.7,6.9,0.0
139,4,4.6,8.9,0.0
139,5,4.1,17.6,0.0
139,6,5.2,9.0,0.0
139,7,2.8,4.0,0.0
139,8,18.1,8.8,0.0
139,9,16.8,16.6,0.0
139,10,0.8,3.4,0.0
139,11,2.0,8.4,0.0
139,12,10.7,9.0,0.0
139,13,9.7,16.5,0.0
139,14,13.8,16.5,0.0
139,15,5.6,15.8,0.0
139,16,9.0,18.2,0.0
139,17,5.8,2.6,0.0
139,18,13.9,9.1,0.0
139,19,9.8,1.1,0.0
139,20,3.0,11.8,0.0
140,1,8.3,14.4,0.0
140,2,6.0,2.9,0.0
140,3,3.7,6.9,0.0
140,4,4.5,8.9,0.0
140,5,4.1,17.6,0.0
140,6,5.2,9.0,0.0
140,7,2.8,4.0,0.0
140,8,18.1,8.8,0.0
140,9,16.8,16.6,0.0
140,10,0.8,3.4,0.0
140,11,2.0,8.4,0.0
140,12,10.7,9.0,0.0
140,13,9.7,16.5,0.0
140,14,13.8,16.5,0.0
140,15,5.6,15.8,0.0
140,16,9.0,18.2,0.0
140,17,5.8,2.6,0.0
140,18,13.9,9.1,0.0
140,19,9.8,1.1,0.0
140,20,3.0,11.8,0.0
141,1,8.3,14.4,0.0
141,2,6.0,2.9,0.0
141,3,3.7,6.9,0.0
141,4,4.1,9.0,0.0
141,5,4.1,17.6,0.0
141,6,5.2,9.0,0.0
141,7,2.8,4.0,0.0
141,8,18.1,8.8,0.0
141,9,16.8,16.6,0.0
141,10,0.8,3.4,0.0
141,11,2.0,8.4,0.0
141,12,10.7,9.0,0.0
141,13,9.7,16.5,0.0
141,14,13.8,16.5,0.0
141,15,5.6,15.8,0.0
141,16,9.0,18.2,0.0
141,17,5.8,2.6,0.0
141,18,13.9,9.1,0.0
141,19,9.8,1.1,0.0
141,20,3.0,11.8,0.0
142,1,8.3,14.4,0.0
142,2,6.0,2.9,0.0
142,3,3.7,6.9,0.0
142,4,4.1,9.0,0.0
142,5,4.1,17.6,0.0
142,6,5.2,9.0,0.0
142,7,2.8,4.0,0.0
142,8,18.1,8.8,0.0
142,9,16.8,16.6,0.0
142,10,0.8,3.4,0.0
142,11,2.0,8.4,0.0
142,12,10.7,9.0,0.0
142,13,9.2,16.5,0.0
142,14,13.8,16.5,0.0
142,15,5.6,15.8,0.0
142,16,9.0,18.2,0.0
142,17,5.8,2.6,0.0
142,18,13.9,9.1,0.0
142,19,9.8,1.1,0.0
142,20,3.0,11.8,0.0
143,1,8.3,14.4,0.0
143,2,6.0,2.9,0.0
143,3,3.7,6.9,0.0
143,4,4.1,9.0,0.0
143,5,4.1,17.6,0.0
143,6,5.2,9.0,0.0
143,7,2.8,4.0,0.0
143,8,18.1,8.8,0.0
143,9,16.8,16.6,0.0
143,10,0.8,3.4,0.0
143,11,2.0,8.4,0.0
143,12,10.7,9.0,0.0
143,13,9.2,16.5,0.0
143,14,13.8,16.5,0.0
143,15,5.6,15.8,0.0
143,16,9.0,18.2,0.0
143,17,5.8,2.6,0.0
143,18,13.9,9.1,0.0
143,19,9.8,1.1,0.0
143,20,3.0,11.8,0.0
144,1,8.3,14.4,0.0
144,2,6.0,2.9,0.0
144,3,3.7,6.9,0.0
144,4,4.1,9.0,0.0
144,5,4.1,17.6,0.0
144,6,5.2,9.0,0.0
144,7,2.8,4.0,0.0
144,8,18.1,8.8,0.0
144,9,16.8,16.6,0.0
144,10,0.8,3.4,0.0
144,11,2.0,8.4,0.0
144,12,10.7,9.0,0.0
144,13,9.2,16.5,0.0
144,14,13.8,16.5,0.0
144,15,5.6,15.8,0.0
144,16,9.0,18.2,0.0
144,17,5.8,2.6,0.0
144,18,13.9,9.1,0.0
144,19,9.8,1.1,0.0
144,20,3.0,11.8,0.0
145,1,8.3,14.4,0.0
145,2,6.0,2.9,0.0
145,3,3.7,6.9,0.0
145,4,4.1,9.0,0.0
145,5,4.1,17.6,0.0
145,6,5.2,9.0,0.0
145,7,2.8,4.0,0.0
145,8,18.1,8.8,0.0
145,9,16.8,16.6,0.0
145,10,0.8,3.4,0.0
145,11,2.0,8.4,0.0
145,12,10.7,9.0,0.0
145,13,9.2,16.5,0.0
145,14,13.8,16.5,0.0
145,15,5.6,15.8,0.0
145,16,9.0,18.2,0.0
145,17,5.8,2.6,0.0
145,18,13.9,9.1,0.0
145,19,9.8,1.1,0.0
145,20,3.0,11.8,0.0
146,1,8.3,14.4,0.0
146,2,6.0,2.9,0.0
146,3,3.7,6.9,0.0
146,4,4.1,9.0,0.0
146,5,4.1,17.6,0.0
146,6,4.5,9.0,0.0
146,7,2.8,4.0,0.0
146,8,18.1,8.8,0.0
146,9,16.8,16.6,0.0
146,10,0.8,3.4,0.0
146,11,2.0,8.4,0.0
146,12,10.7,9.0,0.0
146,13,9.2,16.5,0.0
146,14,13.8,16.5,0.0
146,15,5.6,15.8,0.0
146,16,9.0,18.2,0.0
146,17,5.8,2.6,0.0
146,18,13.9,9.1,0.0
146,19,9.8,1.1,0.0
146,20,3.0,11.8,0.0
147,1,8.3,14.4,0.0
147,2,6.0,2.9,0.0
147,3,3.7,6.9,0.0
147,4,4.1,9.0,0.0
147,5,4.1,17.6,0.0
147,6,4.4,9.0,0.0
147,7,2.8,4.0,0.0
147,8,18.1,8.8,0.0
147,9,16.8,16.6,0.0
147,10,0.8,3.4,0.0
147,11,2.0,8.4,0.0
147,12,10.7,9.0,0.0
147,13,9.2,16.5,0.0
147,14,13.8,16.5,0.0
147,15,5.6,15.8,0.0
147,16,9.0,18.2,0.0
147,17,5.8,2.6,0.0
147,18,13.9,9.1,0.0
147,19,9.8,1.1,0.0
147,20,3.0,11.8,0.0
148,1,8.3,14.4,0.0
148,2,6.0,2.9,0.0
148,3,3.7,6.9,0.0
148,4,3.3,9.0,0.0
148,5,4.1,17.6,0.0
148,6,4.4,9.0,0.0
148,7,2.8,4.0,0.0
148,8,18.1,8.8,0.0
148,9,16.8,16.6,0.0
148,10,0.8,3.4,0.0
148,11,2.0,8.4,0.0
148,12,10.7,9.0,0.0
148,13,9.2,16.5,0.0
148,14,13.8,16.5,0.0
148,15,5.6,15.8,0.0
148,16,9.0,18.2,0.0
148,17,5.8,2.6,0.0
148,18,13.9,9.1,0.0
148,19,9.8,1.1,0.0
148,20,3.0,11.8,0.0
149,1,8.3,14.4,0.0
149,2,6.0,2.9,0.0
149,3,3.7,6.9,0.0
149,4,3.3,9.0,0.0
149,5,4.1,17.6,0.0
149,6,4.4,9.0,0.0
149,7,2.8,4.0,0.0
149,8,18.1,8.8,0.0
149,9,16.8,16.6,0.0
149,10,0.8,3.4,0.0
149,11,2.0,8.4,0.0
149,12,10.7,9.0,0.0
149,13,9.2,16.5,0.0
149,14,13.8,16.5,0.0
149,15,5.6,15.8,0.0
149,16,9.0,18.2,0.0
149,17,5.8,2.6,0.0
149,18,13.9,9.1,0.0
149,19,9.8,1.1,0.0
149,20,3.0,11.8,0.0
150,1,8.3,14.4,0.0
150,2,6.0,2.9,0.0
150,3,3.7,6.9,0.0
150,4,3.3,9.0,0.0
150,5,4.1,17.6,0.0
150,6,4.4,9.0,0.0
150,7,2.8,4.0,0.0
150,8,18.1,8.8,0.0
150,9,16.8,16.6,0.0
150,10,0.8,3.4,0.0
150,11,2.0,8.4,0.0
150,12,10.7,9.0,0.0
150,13,9.2,16.5,0.0
150,14,13.8,16.5,0.0
150,15,5.6,15.8,0.0
150,16,9.0,18.2,0.0
150,17,5.8,2.6,0.0
150,18,13.9,9.1,0.0
150,19,9.8,1.1,0.0
150,20,3.0,11.8,0.0
151,1,8.3,14.4,0.0
151,2,6.0,2.9,0.0
151,3,3.7,6.9,0.0
151,4,3.3,9.0,0.0
151,5,4.1,17.6,0.0
151,6,4.4,9.0,0.0
151,7,2.8,4.0,0.0
151,8,18.1,8.8,0.0
151,9,16.8,16.6,0.0
151,10,0.8,3.4,0.0
151,11,2.0,8.4,0.0
151,12,10.7,9.0,0.0
151,13,9.2,16.5,0.0
151,14,13.8,16.5,0.0
151,15,5.6,15.8,0.0
151,16,9.0,18.2,0.0
151,17,5.8,2.6,0.0
151,18,13.9,9.1,0.0
151,19,9.8,1.1,0.0
151,20,3.0,11.8,0.0
152,1,8.3,14.4,0.0
152,2,6.0,2.9,0.0
152,3,3.7,6.9,0.0
152,4,3.3,9.0,0.0
152,5,4.1,17.6,0.0
152,6,4.4,9.0,0.0
152,7,2.8,4.0,0.0
152,8,18.1,8.8,0.0
152,9,16.8,16.6,0.0
152,10,0.8,3.4,0.0
152,11,2.0,8.4,0.0
152,12,10.7,9.0,0.0
152,13,8.8,16.5,0.0
152,14,13.8,16.5,0.0
152,15,5.6,15.8,0.0
152,16,9.0,18.2,0.0
152,17,5.8,2.6,0.0
152,18,13.9,9.1,0.0
152,19,9.8,1.1,0.0
152,20,3.0,11.8,0.0
153,1,8.3,14.4,0.0
153,2,6.0,2.9,0.0
153,3,3.7,6.9,0.0
153,4,3.3,9.0,0.0
153,5,4.1,17.6,0.0
153,6,4.4,9.0,0.0
153,7,2.8,4.0,0.0
153,8,18.1,8.8,0.0
153,9,16.8,16.6,0.0
153,10,0.8,3.4,0.0
153,11,2.0,8.4,0.0
153,12,10.7,9.0,0.0
153,13,8.8,16.5,0.0
153,14,13.8,16.5,0.0
153,15,5.6,15.8,0.0
153,16,9.0,18.2,0.0
153,17,5.8,2.6,0.0
153,18,13.9,9.1,0.0
153,19,9.8,1.1,0.0
153,20,3.0,11.8,0.0
154,1,8.3,14.4,0.0
154,2,6.0,2.9,0.0
154,3,3.7,6.9,0.0
154,4,3.3,9.0,0.0
154,5,4.1,17.6,0.0
154,6,4.4,9.0,0.0
154,7,2.8,4.0,0.0
154,8,18.1,8.8,0.0
154,9,16.8,16.6,0.0
154,10,0.8,3.4,0.0
154,11,2.0,8.4,0.0
154,12,10.7,9.0,0.0
154,13,8.8,16.5,0.0
154,14,13.8,16.5,0.0
154,15,5.6,15.8,0.0
154,16,9.0,18.2,0.0
154,17,5.8,2.6,0.0
154,18,13.9,9.1,0.0
154,19,9.8,1.1,0.0
154,20,3.0,11.8,0.0
155,1,8.3,14.4,0.0
155,2,6.0,2.9,0.0
155,3,3.7,6.9,0.0
155,4,3.3,9.0,0.0
155,5,4.1,17.6,0.0
155,6,4.4,9.0,0.0
155,7,2.8,4.0,0.0
155,8,18.1,8.8,0.0
155,9,16.8,16.6,0.0
155,10,0.8,3.4,0.0
155,11,2.0,8.4,0.0
155,12,10.7,9.0,0.0
155,13,8.8,16.5,0.0
155,14,13.8,16.5,0.0
155,15,5.6,15.8,0.0
155,16,9.0,18.2,0.0
155,17,5.8,2.6,0.0
155,18,13.9,9.1,0.0
155,19,9.8,1.1,0.0
155,20,3.0,11.8,0.0
156,1,8.3,14.4,0.0
156,2,6.0,2.9,0.0
156,3,3.7,6.9,0.0
156,4,3.3,9.0,0.0
156,5,4.1,17.6,0.0
156,6,4.4,9.0,0.0
156,7,2.8,4.0,0.0
156,8,18.1,8.8,0.0
156,9,16.8,16.6,0.0
156,10,0.8,3.4,0.0
156,11,2.0,8.4,0.0
156,12,10.7,9.0,0.0
156,13,8.8,16.5,0.0
156,14,13.8,16.5,0.0
156,15,5.6,15.8,0.0
156,16,9.0,18.2,0.0
156,17,5.8,2.6,0.0
156,18,13.9,9.1,0.0
156,19,9.8,1.1,0.0
156,20,3.0,11.8,0.0
157,1,8.3,14.4,0.0
157,2,6.0,2.9,0.0
157,3,3.7,6.9,0.0
157,4,3.3,9.0,0.0
157,5,4.1,17.6,0.0
157,6,4.4,9.0,0.0
157,7,2.8,4.0,0.0
157,8,18.1,8.8,0.0
157,9,16.8,16.6,0.0
157,10,0.8,3.4,0.0
157,11,2.0,8.4,0.0
157,12,10.7,9.0,0.0
157,13,8.8,16.5,0.0
157,14,13.8,16.5,0.0
157,15,5.6,15.8,0.0
157,16,9.0,18.2,0.0
157,17,5.8,2.6,0.0
157,18,13.9,9.1,0.0
157,19,9.8,1.1,0.0
157,20,3.0,11.8,0.0
158,1,8.3,14.4,0.0
158,2,6.0,2.9,0.0
158,3,3.7,6.9,0.0
158,4,3.3,9.0,0.0
158,5,4.1,17.6,0.0
158,6,4.4,9.0,0.0
158,7,2.8,4.0,0.0
158,8,18.1,8.8,0.0
158,9,16.8,16.6,0.0
158,10,0.8,3.4,0.0
158,11,2.0,8.4,0.0
158,12,10.7,9.0,0.0
158,13,8.8,16.5,0.0
158,14,13.8,16.5,0.0
158,15,5.6,15.8,0.0
158,16,9.0,18.2,0.0
158,17,5.8,2.6,0.0
158,18,13.9,9.1,0.0
158,19,9.8,1.1,0.0
158,20,3.0,11.8,0.0
159,1,8.3,14.4,0.0
159,2,6.0,2.9,0.0
159,3,3.7,6.9,0.0
159,4,3.3,9.0,0.0
159,5,4.1,17.6,0.0
159,6,4.4,9.0,0.0
159,7,2.8,4.0,0.0
159,8,18.1,8.8,0.0
159,9,16.8,16.6,0.0
159,10,0.8,3.4,0.0
159,11,2.0,8.4,0.0
159,12,10.7,9.0,0.0
159,13,8.8,16.5,0.0
159,14,13.8,16.5,0.0
159,15,5.6,15.8,0.0
159,16,9.0,18.2,0.0
159,17,5.8,2.6,0.0
159,18,13.9,9.1,0.0
159,19,9.8,1.1,0.0
159,20,3.0,11.8,0.0
160,1,8.3,14.4,0.0
160,2,6.0,2.9,0.0
160,3,3.7,6.9,0.0
160,4,3.3,9.0,0.0
160,5,4.1,17.6,0.0
160,6,4.4,9.0,0.0
160,7,2.8,4.0,0.0
160,8,18.1,8.8,0.0
160,9,16.8,16.6,0.0
160,10,0.8,3.4,0.0
160,11,2.0,8.4,0.0
160,12,10.7,9.0,0.0
160,13,8.8,16.5,0.0
160,14,13.8,16.5,0.0
160,15,5.6,15.8,0.0
160,16,9.0,18.2,0.0
160,17,5.8,2.6,0.0
160,18,13.9,9.1,0.0
160,19,9.8,1.1,0.0
160,20,3.0,11.8,0.0
161,1,8.3,14.4,0.0
161,2,6.0,2.9,0.0
161,3,3.7,6.9,0.0
161,4,3.3,9.0,0.0
161,5,4.1,17.6,0.0
161,6,4.4,9.0,0.0
161,7,2.8,4.0,0.0
161,8,18.1,8.8,0.0
161,9,16.8,16.6,0.0
161,10,0.8,3.4,0.0
161,11,2.0,8.4,0.0
161,12,10.7,9.0,0.0
161,13,8.8,16.5,0.0
161,14,13.8,16.5,0.0
161,15,5.6,15.8,0.0
161,16,9.0,18.2,0.0
161,17,5.8,2.6,0.0
161,18,13.9,9.1,0.0
161,19,9.8,1.1,0.0
161,20,3.0,11.8,0.0
162,1,8.3,14.4,0.0
162,2,6.0,2.9,0.0
162,3,3.7,6.9,0.0
162,4,3.3,9.0,0.0
162,5,4.1,17.6,0.0
162,6,4.4,9.0,0.0
162,7,2.8,4.0,0.0
162,8,18.1,8.8,0.0
162,9,16.8,16.6,0.0
162,10,0.8,3.4,0.0
162,11,2.0,8.4,0.0
162,12,10.7,9.0,0.0
162,13,8.7,16.5,0.0
162,14,13.8,16.5,0.0
162,15,5.6,15.8,0.0
162,16,9.0,18.2,0.0
162,17,5.8,2.6,0.0
162,18,13.9,9.1,0.0
162,19,9.8,1.1,0.0
162,20,3.0,11.8,0.0
163,1,8.3,14.4,0.0
163,2,6.0,2.9,0.0
163,3,3.7,6.9,0.0
163,4,3.3,9.0,0.0
163,5,4.1,17.6,0.0
163,6,4.4,9.0,0.0
163,7,2.8,4.0,0.0
163,8,18.1,8.8,0.0
163,9,16.8,16.6,0.0
163,10,0.8,3.4,0.0
163,11,2.0,8.4,0.0
163,12,10.7,9.0,0.0
163,13,8.7,16.5,0.0
163,14,13.8,16.5,0.0
163,15,5.6,15.8,0.0
163,16,9.0,18.2,0.0
163,17,5.8,2.6,0.0
163,18,13.9,9.1,0.0
163,19,9.8,1.1,0.0
163,20,3.0,11.8,0.0
164,1,8.3,14.4,0.0
164,2,6.0,2.9,0.0
164,3,3.7,6.9,0.0
164,4,3.3,9.0,0.0
164,5,4.1,17.6,0.0
164,6,4.4,9.0,0.0
164,7,2.8,4.0,0.0
164,8,18.1,8.8,0.0
164,9,16.8,16.6,0.0
164,10,0.8,3.4,0.0
164,11,2.0,8.4,0.0
164,12,10.7,9.0,0.0
164,13,8.7,16.5,0.0
164,14,13.8,16.5,0.0
164,15,5.6,15.8,0.0
164,16,9.0,18.2,0.0
164,17,5.8,2.6,0.0
164,18,13.9,9.1,0.0
164,19,9.8,1.1,0.0
164,20,3.0,11.8,0.0
165,1,8.3,14.4,0.0
165,2,6.0,2.9,0.0
165,3,3.7,6.9,0.0
165,4,3.3,9.0,0.0
165,5,4.1,17.6,0.0
165,6,4.4,9.0,0.0
165,7,2.8,4.0,0.0
165,8,18.1,8.8,0.0
165,9,16.8,16.6,0.0
165,10,0.8,3.4,0.0
165,11,2.0,8.4,0.0
165,12,10.7,9.0,0.0
165,13,8.7,16.5,0.0
165,14,13.8,16.5,0.0
165,15,5.6,15.8,0.0
165,16,9.0,18.2,0.0
165,17,5.8,2.6,0.0
165,18,13.9,9.1,0.0
165,19,9.8,1.1,0.0
165,20,3.0,11.8,0.0
166,1,8.3,14.4,0.0
166,2,6.0,2.9,0.0
166,3,3.7,6.9,0.0
166,4,3.3,9.0,0.0
166,5,4.1,17.6,0.0
166,6,4.4,9.0,0.0
166,7,2.8,4.0,0.0
166,8,18.1,8.8,0.0
166,9,16.8,16.6,0.0
166,10,0.8,3.4,0.0
166,11,2.0,8.4,0.0
166,12,10.7,9.0,0.0
166,13,8.7,16.5,0.0
166,14,13.8,16.5,0.0
166,15,5.6,15.8,0.0
166,16,9.0,18.2,0.0
166,17,5.8,2.6,0.0
166,18,13.9,9.1,0.0
166,19,9.8,1.1,0.0
166,20,3.0,11.8,0.0
167,1,8.3,14.4,0.0
167,2,6.0,2.9,0.0
167,3,3.7,6.9,0.0
167,4,3.3,9.0,0.0
167,5,4.1,17.6,0.0
167,6,4.4,9.0,0.0
167,7,2.8,4.0,0.0
167,8,18.1,8.8,0.0
167,9,16.8,16.6,0.0
167,10,0.8,3.4,0.0
167,11,2.0,8.4,0.0
167,12,10.7,9.0,0.0
167,13,8.7,16.5,0.0
167,14,13.8,16.5,0.0
167,15,5.6,15.8,0.0
167,16,9.0,18.2,0.0
167,17,5.8,2.6,0.0
167,18,13.9,9.1,0.0
167,19,9.8,1.1,0.0
167,20,3.0,11.8,0.0
168,1,8.3,14.4,0.0
168,2,6.0,2.9,0.0
168,3,3.7,6.9,0.0
168,4,3.3,9.0,0.0
168,5,4.1,17.6,0.0
168,6,4.4,9.0,0.0
168,7,2.8,4.0,0.0
168,8,18.1,8.8,0.0
168,9,16.8,16.6,0.0
168,10,0.8,3.4,0.0
168,11,2.0,8.4,0.0
168,12,10.7,9.0,0.0
168,13,8.7,16.5,0.0
168,14,13.8,16.5,0.0
168,15,5.6,15.8,0.0
168,16,9.0,18.2,0.0
168,17,5.8,2.6,0.0
168,18,13.9,9.1,0.0
168,19,9.8,1.1,0.0
168,20,3.0,11.8,0.0
169,1,8.3,14.4,0.0
169,2,6.0,2.9,0.0
169,3,3.7,6.9,0.0
169,4,3.3,9.0,0.0
169,5,4.1,17.6,0.0
169,6,4.4,9.0,0.0
169,7,2.8,4.0,0.0
169,8,18.1,8.8,0.0
169,9,16.8,16.6,0.0
169,10,0.8,3.4,0.0
169,11,2.0,8.4,0.0
169,12,10.7,9.0,0.0
169,13,8.7,16.5,0.0
169,14,13.8,16.5,0.0
169,15,5.6,15.8,0.0
169,16,9.0,18.2,0.0
169,17,5.8,2.6,0.0
169,18,13.9,9.1,0.0
169,19,9.8,1.1,0.0
169,20,3.0,11.8,0.0
170,1,8.3,14.4,0.0
170,2,6.0,2.9,0.0
170,3,3.7,6.9,0.0
170,4,3.3,9.0,0.0
170,5,4.1,17.6,0.0
170,6,4.4,9.0,0.0
170,7,2.8,4.0,0.0
170,8,18.1,8.8,0.0
170,9,16.8,16.6,0.0
170,10,0.8,3.4,0.0
170,11,2.0,8.4,0.0
170,12,10.7,9.0,0.0
170,13,8.7,16.5,0.0
170,14,13.8,16.5,0.0
170,15,5.6,15.8,0.0
170,16,9.0,18.2,0.0
170,17,5.8,2.6,0.0
170,18,13.9,9.1,0.0
170,19,9.8,1.1,0.0
170,20,3.0,11.8,0.0
171,1,8.3,14.4,0.0
171,2,6.0,2.9,0.0
171,3,3.7,6.9,0.0
171,4,3.3,9.0,0.0
171,5,4.1,17.6,0.0
171,6,4.4,9.0,0.0
171,7,2.8,4.0,0.0
171,8,18.1,8.8,0.0
171,9,16.8,16.6,0.0
171,10,0.8,3.4,0.0
171,11,2.0,8.4,0.0
171,12,10.7,9.0,0.0
171,13,8.7,16.5,0.0
171,14,13.8,16.5,0.0
171,15,5.6,15.8,0.0
171,16,9.0,18.2,0.0
171,17,5.8,2.6,0.0
171,18,13.9,9.1,0.0
171,19,9.8,1.1,0.0
171,20,3.0,11.8,0.0
172,1,8.3,14.4,0.0
172,2,6.0,2.9,0.0
172,3,3.7,6.9,0.0
172,4,3.3,9.0,0.0
172,5,4.1,17.6,0.0
172,6,4.4,9.0,0.0
172,7,2.8,4.0,0.0
172,8,18.1,8.8,0.0
172,9,16.8,16.6,0.0
172,10,0.8,3.4,0.0
172,11,2.0,8.4,0.0
172,12,10.7,9.0,0.0
172,13,8.7,16.5,0.0
172,14,13.8,16.5,0.0
172,15,5.6,15.8,0.0
172,16,9.0,18.2,0.0
172,17,5.8,2.6,0.0
172,18,13.9,9.1,0.0
172,19,9.8,1.1,0.0
172,20,3.0,11.8,0.0
173,1,8.3,14.4,0.0
173,2,6.0,2.9,0.0
173,3,3.7,6.9,0.0
173,4,3.3,9.0,0.0
173,5,4.1,17.6,0.0
173,6,4.4,9.0,0.0
173,7,2.8,4.0,0.0
173,8,18.1,8.8,0.0
173,9,16.8,16.6,0.0
173,10,0.8,3.4,0.0
173,11,2.0,8.4,0.0
173,12,10.7,9.0,0.0
173,13,8.7,16.5,0.0
173,14,13.8,16.5,0.0
173,15,5.6,15.8,0.0
173,16,9.0,18.2,0.0
173,17,5.8,2.6,0.0
173,18,13.9,9.1,0.0
173,19,9.8,1.1,0.0
173,20,3.0,11.8,0.0
174,1,8.3,14.4,0.0
174,2,6.0,2.9,0.0
174,3,3.7,6.9,0.0
174,4,3.3,9.0,0.0
174,5,4.1,17.6,0.0
174,6,4.4,9.0,0.0
174,7,2.8,4.0,0.0
174,8,18.1,8.8,0.0
174,9,16.8,16.6,0.0
174,10,0.8,3.4,0.0
174,11,2.0,8.4,0.0
174,12,10.7,9.0,0.0
174,13,8.6,16.5,0.0
174,14,13.8,16.5,0.0
174,15,5.6,15.8,0.0
174,16,9.0,18.2,0.0
174,17,5.8,2.6,0.0
174,18,13.9,9.1,0.0
174,19,9.8,1.1,0.0
174,20,3.0,11.8,0.0
175,1,8.3,14.4,0.0
175,2,6.0,2.9,0.0
175,3,3.7,6.9,0.0
175,4,3.3,9.0,0.0
175,5,4.1,17.6,0.0
175,6,4.4,9.0,0.0
175,7,2.8,4.0,0.0
175,8,18.1,8.8,0.0
175,9,16.8,16.6,0.0
175,10,0.8,3.4,0.0
175,11,2.0,8.4,0.0
175,12,10.7,9.0,0.0
175,13,8.6,16.5,0.0
175,14,13.8,16.5,0.0
175,15,5.6,15.8,0.0
